,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
23,Challenge,20211014T035635.000Z,Mirave,Dark Light,2,0,Goblin Drill,Prince,Tesla,Wall Breakers,Fireball,Bomber,The Log,Fire Spirit,Cannon,Fireball,Hog Rider,Ice Golem,Ice Spirit,The Log,Musketeer,Skeletons
24,Friendly,20211014T035144.000Z,Mirave,SANGAM❤️HOG,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Knight,Hog Rider,Fire Spirit,Earthquake,Firecracker,Tesla,The Log,Skeletons
0,Ladder,20211013T111217.000Z,Nuri,TQ Miguelito,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Musketeer,Hog Rider,Poison,The Log,Tesla,Guards,Mega Knight,Ice Spirit
1,Ladder,20211012T101111.000Z,Nuri,Aliana❤️,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,X-Bow,Rocket,Knight,Skeletons,Electro Spirit,Tesla,The Log,Archers
2,Friendly,20211012T083634.000Z,Nuri,포그바,0,1,The Log,Skeletons,Valkyrie,Dart Goblin,Fireball,Goblin Barrel,Skeleton Barrel,Tesla,Hog Rider,Ice Spirit,Earthquake,Knight,Cannon,Skeletons,The Log,Musketeer
3,Ladder,20211011T115251.000Z,Nuri,darko,1,0,The Log,Skeletons,Valkyrie,Dart Goblin,Fireball,Goblin Barrel,Skeleton Barrel,Tesla,Three Musketeers,Royal Ghost,Heal Spirit,Barbarian Barrel,Ice Golem,Bandit,Elite Barbarians,Elixir Collector
4,Ladder,20211011T110437.000Z,Nuri,KD,1,0,Mega Minion,Royal Giant,Fireball,Fisherman,Heal Spirit,The Log,Royal Ghost,Electro Wizard,Giant Snowball,Mega Knight,Mother Witch,Balloon,Fisherman,Electro Spirit,Hunter,Fireball
5,Ladder,20211011T110037.000Z,Nuri,duvacazzavi,1,3,Mega Minion,Royal Giant,Fireball,Fisherman,Heal Spirit,The Log,Royal Ghost,Electro Wizard,Elixir Golem,Heal Spirit,Battle Healer,Electro Dragon,Inferno Dragon,Rage,Elite Barbarians,Tornado
6,Ladder,20211011T100244.000Z,Nuri,LD 部落最靓的仔,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Giant,Giant Skeleton,Mother Witch,Goblin Barrel,Skeleton Army,Zappies,Bomber,Arrows
7,Ladder,20211011T095922.000Z,Nuri,Demon Chocolate,2,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Flying Machine,Royal Hogs,Mother Witch,Barbarian Barrel,Zappies,Elite Barbarians,Mega Knight,Fireball
8,Ladder,20211011T095522.000Z,Nuri,ふーくん(∪•ﻌ•∪),0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Tornado,Knight,Tesla,Barbarian Barrel,Graveyard,Dark Prince,Baby Dragon,Fireball
9,Ladder,20211011T094843.000Z,Nuri,★★,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Mortar,Arrows,Cannon Cart,Fireball,Skeletons,Miner,Minions,Minion Horde
10,Friendly,20211011T090708.000Z,Nuri,나부기,1,0,Mega Minion,Royal Giant,Fireball,Fisherman,Heal Spirit,The Log,Royal Ghost,Electro Wizard,Spear Goblins,Musketeer,Knight,Goblin Gang,Hog Rider,Zap,The Log,Inferno Tower
11,Friendly,20211011T090244.000Z,Nuri,나부기,1,0,Magic Archer,Tornado,Spear Goblins,Wall Breakers,Miner,Bomb Tower,Knight,The Log,Spear Goblins,Musketeer,Knight,Goblin Gang,Hog Rider,Zap,The Log,Inferno Tower
12,Friendly,20211011T085908.000Z,Nuri,나부기,1,0,Musketeer,Goblin Cage,Skeleton Dragons,Fireball,The Log,Electro Spirit,Royal Hogs,Skeletons,Spear Goblins,Musketeer,Knight,Goblin Gang,Hog Rider,Zap,The Log,Inferno Tower
13,Ladder_CrownRush,20211011T010653.000Z,Nuri,EA Gabs™️✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant Snowball,Mega Minion,Barbarian Barrel,Tornado,Bowler,Golem,Inferno Dragon,Graveyard
14,Ladder_CrownRush,20211011T010127.000Z,Nuri,ANomi❤Neidi,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Miner,Zap,Inferno Dragon,Balloon,Fireball,Goblin Cage,Knight,Ice Wizard
15,Ladder_CrownRush,20211011T005700.000Z,Nuri,SergioRamos:),1,2,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Giant,Fireball,Baby Dragon,Mega Minion,Electro Wizard,Lumberjack,Barbarian Barrel,Goblin Cage
16,Ladder_CrownRush,20211011T005012.000Z,Nuri,RBN I inSAnE,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Sparky,Fireball,Goblin Giant,Prince,Zap,Fisherman,Spear Goblins,Mega Minion
17,Ladder_CrownRush,20211011T004427.000Z,Nuri,Hicham❤Snipe,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant,Sparky,Minion Horde,Zap,Bats,Arrows,Mini P.E.K.K.A,Skeleton Army
18,Ladder_CrownRush,20211011T003913.000Z,Nuri,<c2>ZAPOT</c,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Goblin Hut,Barbarian Barrel,Furnace,Fireball,Mother Witch,Flying Machine,Mega Knight,Cannon Cart
19,Ladder_CrownRush,20211011T003537.000Z,Nuri,Renan Cava,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Hogs,Mother Witch,The Log,Mirror,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
20,Ladder_CrownRush,20211011T003033.000Z,Nuri,Ma0067te,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Ice Golem,Three Musketeers,Elixir Collector,Royal Ghost,Bandit,Elite Barbarians,Heal Spirit,Barbarian Barrel
21,Ladder_CrownRush,20211011T002518.000Z,Nuri,Trueno⚡️,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Ice Golem,Skeletons,Balloon,Barbarian Barrel,Musketeer,Giant Snowball,Miner,Bomb Tower
22,Ladder_CrownRush,20211011T002123.000Z,Nuri,Pobre Castanha™,1,2,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Lava Hound,Miner,Arrows,Barbarians,Zap,Balloon,Skeleton Dragons,Inferno Dragon
23,Ladder_CrownRush,20211011T001657.000Z,Nuri,Soma zain,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant,Tornado,Skeleton Army,Wizard,Sparky,Zap,Elite Barbarians,Minion Horde
24,Ladder_CrownRush,20211011T001143.000Z,Nuri,<c2>⚡️Manuel⚡️,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Musketeer,Graveyard,Arrows,Bats,Giant,Giant Snowball,Mini P.E.K.K.A,Skeleton Army
0,Ladder,20211012T220434.000Z,McTato,Renan Cava,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,X-Bow,Tesla,Valkyrie,Skeletons,Fire Spirit,Bomber,Rocket,Tornado
1,Ladder,20211012T215951.000Z,McTato,DORIA,0,3,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Inferno Dragon,Balloon,Minions,Arrows,Guards,Mega Knight,Fireball,Zap
2,Ladder,20211012T215535.000Z,McTato,German Maestro,1,0,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Royal Hogs,Cannon Cart,Goblin Cage,The Log,Mother Witch,Skeleton Dragons,Fireball,Skeletons
3,Ladder,20211012T214614.000Z,McTato,Jorge,0,3,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Bowler,Balloon,Lumberjack,Inferno Dragon,Baby Dragon,Freeze,Tornado,Barbarian Barrel
4,Ladder,20211012T214130.000Z,McTato,EA Alex✨,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Mother Witch,Flying Machine,Cannon Cart,Barbarian Barrel,Furnace,Fireball,Elite Barbarians,Goblin Hut
5,Ladder,20211012T213436.000Z,McTato,EzeQuiel,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Lava Hound,Balloon,Inferno Dragon,Fireball,Zap,Barbarians,Valkyrie,Baby Dragon
6,Ladder,20211012T212740.000Z,McTato,Saponetta1,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Royal Ghost,Mega Knight,Zappies,Furnace,Cannon Cart,Mother Witch,Flying Machine,Goblin Hut
7,Ladder,20211012T211640.000Z,McTato,⭐ GÖKDENİZ ⭐,1,0,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Lava Hound,Lumberjack,Baby Dragon,Flying Machine,Bats,Fireball,Clone,Skeleton Army
8,Friendly,20211012T200253.000Z,McTato,GR⚡️AlejoSosa™️,0,1,Ice Spirit,Hog Rider,Tesla,Earthquake,Skeletons,Firecracker,Knight,The Log,Mega Knight,Balloon,Electro Wizard,Miner,Giant Snowball,Hunter,Arrows,Fisherman
9,Friendly,20211012T193817.000Z,McTato,By Javiii,0,1,Graveyard,Archers,Knight,Mega Minion,Cannon Cart,Bomb Tower,Fireball,Giant Snowball,Skeleton Dragons,Goblin Cage,Royal Hogs,Cannon Cart,Skeletons,Fireball,The Log,Mother Witch
10,Friendly,20211012T191725.000Z,McTato,《DARK SENTINEL》,1,0,Graveyard,Archers,Knight,Mega Minion,Cannon Cart,Bomb Tower,Fireball,Giant Snowball,Miner,Mega Minion,Fireball,Goblin Cage,Ice Golem,Inferno Dragon,Balloon,Zap
11,Friendly,20211012T191234.000Z,McTato,《DARK SENTINEL》,0,1,Skeletons,Hunter,Princess,Wall Breakers,Goblin Barrel,Cannon Cart,Giant Snowball,Bandit,Ice Wizard,Tesla,Dark Prince,Electro Giant,Tornado,Earthquake,Skeletons,Fire Spirit
12,Friendly,20211012T190853.000Z,McTato,《DARK SENTINEL》,1,0,Mega Knight,Bandit,Magic Archer,Electro Wizard,Royal Hogs,Goblin Cage,Heal Spirit,Giant Snowball,Inferno Dragon,Ice Golem,Fireball,Lumberjack,Zap,Magic Archer,Battle Ram,Royal Ghost
13,Friendly,20211012T190322.000Z,McTato,《DARK SENTINEL》,1,0,Royal Hogs,Cannon Cart,Goblin Cage,Mother Witch,Skeleton Dragons,Skeletons,Fireball,The Log,Magic Archer,Battle Ram,Giant Snowball,Royal Ghost,Bandit,Cannon Cart,Electro Wizard,Barbarian Barrel
14,Friendly,20211012T185933.000Z,McTato,《DARK SENTINEL》,0,1,Royal Hogs,Hunter,The Log,Electro Spirit,Earthquake,Royal Delivery,Skeletons,Bomber,Mother Witch,Mega Minion,Royal Giant,Fisherman,The Log,Skeletons,Fireball,Electro Spirit
15,Ladder,20211012T165611.000Z,McTato,xReMuSSS,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Inferno Tower,Goblin Barrel,The Log,Princess,Goblin Gang,Electro Spirit,Knight,Rocket
16,Ladder,20211012T163835.000Z,McTato,ABASS,0,3,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Electro Spirit,Skeletons,Valkyrie,Tesla,Goblin Barrel,Rocket,The Log,Princess
17,Ladder,20211012T163510.000Z,McTato,FACE,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Graveyard,Knight,Ice Wizard,Baby Dragon,Goblin Cage,Barbarian Barrel,Tornado,Poison
18,Friendly,20211012T033018.000Z,McTato,JOSTINLOPEZ™©®,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Electro Wizard,Mega Knight,Zap,Skeleton Army,Prince,Royal Delivery,Balloon,Bats
19,Ladder,20211012T031110.000Z,McTato,Judas Priest,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Royal Giant,Lightning,Mother Witch,Mega Minion,The Log,Skeletons,Fisherman,Electro Spirit
20,Friendly,20211012T022855.000Z,McTato,Ronal,0,1,Royal Hogs,Cannon Cart,Goblin Cage,Mother Witch,Skeleton Dragons,Skeletons,Fireball,The Log,Musketeer,Graveyard,Goblin Cage,Valkyrie,Skeletons,Mega Minion,Fireball,Giant Snowball
21,Friendly,20211012T022501.000Z,McTato,CT Omereque,1,0,Graveyard,Archers,Knight,Mega Minion,Cannon Cart,Bomb Tower,Fireball,Giant Snowball,Miner,Royal Delivery,Archers,Ice Golem,Skeletons,Giant Snowball,Balloon,Tesla
22,Ladder,20211012T004000.000Z,McTato,anarchy,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Balloon,Hunter,Miner,Ice Golem,Giant Snowball,Skeletons,The Log,Royal Delivery
23,Ladder,20211012T003452.000Z,McTato,Suriel,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Electro Spirit,Flying Machine,Fireball,Royal Recruits,Zappies,Goblin Cage,Royal Hogs,Barbarian Barrel
24,Friendly,20211012T002945.000Z,McTato,Alejandro✨,2,1,Royal Hogs,Cannon Cart,Goblin Cage,Mother Witch,Skeleton Dragons,Skeletons,Fireball,The Log,Magic Archer,The Log,Hog Rider,Ice Golem,Skeletons,Elite Barbarians,Fire Spirit,Earthquake
0,Challenge,20211014T055532.000Z,_XxjenkaxX_,SaulGoodman,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,The Log,Miner,Bats,Spear Goblins,Tesla,Fireball,Wall Breakers,Valkyrie
1,Challenge,20211014T055041.000Z,_XxjenkaxX_,だみすき,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Knight,Inferno Dragon,Miner,Fireball,Bats,Goblin Gang,Prince,Zap
2,Challenge,20211014T054650.000Z,_XxjenkaxX_,サイコパス,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Princess,The Log,Skeletons,Electro Spirit,Rocket,Tesla,Valkyrie,Goblin Barrel
3,Challenge,20211014T054155.000Z,_XxjenkaxX_,<c2>Joker,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Cannon Cart,Mortar,Miner,Goblin Gang,Spear Goblins,The Log,Minion Horde,Fireball
4,Challenge,20211014T053614.000Z,_XxjenkaxX_,(*∂ v ∂),1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Rascals,Goblin Barrel,Dart Goblin,Princess,Prince,Guards,Fireball,The Log
5,Challenge,20211014T052603.000Z,_XxjenkaxX_,⚡Gabriel⚡,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Balloon,Skeleton Dragons,Fireball,Tombstone,Guards,Mega Minion,Zap
6,Challenge,20211014T050048.000Z,_XxjenkaxX_,LaPoKaTi,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Royal Ghost,Mother Witch,Fireball,Skeletons,Fisherman,Hunter,The Log
7,Challenge,20211014T045656.000Z,_XxjenkaxX_,LuisBa96,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Baby Dragon,Tornado,Poison,Barbarian Barrel,Bomb Tower,Knight,Graveyard,Ice Wizard
8,Friendly,20211014T045103.000Z,_XxjenkaxX_,Stone❄Xander⛓,1,0,Magic Archer,Tornado,Valkyrie,Spear Goblins,Fireball,Bomb Tower,Miner,Wall Breakers,Princess,Rocket,Goblin Barrel,Inferno Tower,The Log,Electro Spirit,Goblin Gang,Knight
9,Challenge,20211014T044720.000Z,_XxjenkaxX_,Red Vëłvēt,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Giant,Elite Barbarians,Rage,Zap,Mega Minion,Heal Spirit,Sparky,Electro Wizard
10,Challenge,20211014T044250.000Z,_XxjenkaxX_,SANTINO,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Mother Witch,Ram Rider,Dark Prince,Electro Wizard,Bandit,Fireball,Barbarian Barrel
11,Challenge,20211014T012439.000Z,_XxjenkaxX_,bodybilder,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
12,Challenge,20211014T011651.000Z,_XxjenkaxX_,TWolf60,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Fireball,Magic Archer,Zap,Electro Wizard,Bandit,Royal Ghost,Battle Ram,P.E.K.K.A
13,Challenge,20211014T011312.000Z,_XxjenkaxX_,Bicicleta,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Inferno Tower,Goblin Barrel,Poison,The Log,Electro Spirit,Skeletons,Magic Archer,Prince
14,Challenge,20211014T010305.000Z,_XxjenkaxX_,cleosvaldir,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Inferno Dragon,Mega Knight,Barbarian Barrel,Balloon,Giant Snowball,Knight,Tornado,Baby Dragon
15,Challenge,20211014T004930.000Z,_XxjenkaxX_,Amr Khaled,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Electro Wizard,Sparky,Zap,Heal Spirit,Goblin Giant,Elite Barbarians,Rage,Mega Minion
16,Challenge,20211014T000543.000Z,_XxjenkaxX_,Anthony,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Hog Rider,Skeletons,Musketeer,Ice Golem,The Log,Cannon,Ice Spirit,Fireball
17,Challenge,20211013T235750.000Z,_XxjenkaxX_,EA✨MILLARD,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Baby Dragon,Lightning,Electro Giant,Barbarian Barrel,Dark Prince,Tornado,Goblin Cage,Mega Minion
18,Challenge,20211013T235049.000Z,_XxjenkaxX_,♦️Atzuky♦️,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Mega Minion,Barbarians,Zap,Balloon,Minions,Tombstone,Fireball
19,Challenge,20211013T234633.000Z,_XxjenkaxX_,AwQ™⭐Raul⭐,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Arrows,Cannon Cart,Electro Wizard,Fireball,Goblin Hut,Graveyard,Inferno Dragon,Valkyrie
20,Challenge,20211013T234151.000Z,_XxjenkaxX_,Visu,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Knight,Firecracker,Earthquake,Electro Dragon,The Log,Dark Prince,Dart Goblin,Mega Knight
21,Challenge,20211013T233816.000Z,_XxjenkaxX_,EL ANGEL OSCURO,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Arrows,Wizard,Balloon,The Log,Goblin Gang,Lumberjack,Goblin Barrel
22,Challenge,20211013T233305.000Z,_XxjenkaxX_,TARIK,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Balloon,Mini P.E.K.K.A,Arrows,Bandit,Tesla,Skeleton Army,Bats,Bomber
23,Challenge,20211013T232835.000Z,_XxjenkaxX_,(」ﾟﾛﾟ)｣Saúl!,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Firecracker,Bats,Arrows,Barbarian Barrel,Dark Prince,Mega Knight,Mini P.E.K.K.A,Ice Wizard
24,Challenge,20211013T232520.000Z,_XxjenkaxX_,LonelyAgu,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Electro Giant,Firecracker,Mega Knight,Ram Rider,Minion Horde,Skeleton Army,Witch,Fireball
0,Ladder,20211014T055448.000Z,ちゃんジャガ,WU II Chicco ⭐,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Goblin Hut,Furnace,Elite Barbarians,Royal Recruits,Cannon Cart,Fireball,The Log,Mother Witch
1,Ladder,20211014T055024.000Z,ちゃんジャガ,miner_master™️,0,1,Valkyrie,Hog Rider,Firecracker,Tesla,Skeletons,Fire Spirit,The Log,Earthquake,Royal Giant,Electro Spirit,Goblin Cage,The Log,Ice Wizard,Fireball,Tornado,Mega Minion
2,Ladder,20211014T054021.000Z,ちゃんジャガ,Will X,0,1,Knight,Goblin Barrel,Electro Spirit,Skeletons,Rocket,The Log,Tesla,Princess,Valkyrie,Hog Rider,Fire Spirit,The Log,Firecracker,Tesla,Earthquake,Skeletons
3,Ladder,20211014T035633.000Z,ちゃんジャガ,Pedrin™,1,2,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Giant,Graveyard,Dark Prince,Minions,Giant Snowball,Skeleton Army,Musketeer,Arrows
4,Ladder,20211014T013223.000Z,ちゃんジャガ,Nakor,0,1,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Goblin Cage,Fisherman,Wall Breakers,Bandit,Arrows,Royal Recruits,Dart Goblin,Skeleton Dragons
5,Ladder,20211014T012649.000Z,ちゃんジャガ,ＳＣＯＲＧＥ™,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Bandit,Mega Knight,Electro Wizard,Barbarian Barrel,Inferno Dragon,Ram Rider,Giant Snowball,Poison
6,Ladder,20211014T012134.000Z,ちゃんジャガ,메로엣타.Kang,2,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Royal Giant,Giant Skeleton,Mother Witch,Goblin Barrel,Skeleton Army,Zappies,Bomber,Fireball
7,Ladder,20211014T001021.000Z,ちゃんジャガ,⚡️Ⓜ️ elmelegy⚡️,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,P.E.K.K.A,Bandit,Battle Ram,Royal Ghost,Magic Archer,Electro Wizard,Zap,Fireball
8,Ladder,20211013T162857.000Z,ちゃんジャガ,♣️♦️Pedal♥️♠️,1,2,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Royal Recruits,Wall Breakers,Royal Ghost,Elite Barbarians,Princess,Firecracker,Bandit,Goblin Drill
9,Ladder,20211013T162445.000Z,ちゃんジャガ,i qu 111,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Furnace,Minion Horde,Skeleton Army,Goblin Barrel,Miner,Electro Wizard,Fireball,The Log
10,Ladder,20211013T161800.000Z,ちゃんジャガ,Gus❤️Dlew,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Golem,Lumberjack,Wizard,Cannon Cart,Mini P.E.K.K.A,Zap,Electro Wizard,Arrows
11,Ladder,20211013T141329.000Z,ちゃんジャガ,Prince Tebi,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,Wall Breakers,Prince,Dark Prince,Lightning,Mega Knight,Zap,Musketeer
12,Ladder,20211013T140944.000Z,ちゃんジャガ,Thug Life ™,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Golem,Mega Minion,Tornado,Zap,Bomber,Night Witch,Fireball,Mini P.E.K.K.A
13,Ladder,20211013T140443.000Z,ちゃんジャガ,KAUAN MALUF™️,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Prince,Balloon,Wizard,Valkyrie,Minion Horde,Arrows,Skeleton Army,Rage
14,Ladder,20211013T135923.000Z,ちゃんジャガ,:) plasma :(,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Graveyard,Mortar,Electro Spirit,Fireball,Guards,Spear Goblins,Cannon Cart,Inferno Dragon
15,Ladder,20211013T135326.000Z,ちゃんジャガ,Totem I Magiho,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bandit,Electro Wizard,Inferno Dragon,Fireball,Giant Snowball,Barbarian Barrel,Mega Knight,Ram Rider
16,Ladder,20211013T135001.000Z,ちゃんジャガ,Lim l Doiya⊿⁴⁶,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,Prince,Goblin Gang,Skeleton Barrel,Miner,Inferno Dragon,Mega Knight,Zap
17,Ladder,20211013T134521.000Z,ちゃんジャガ,✫ I ƜӇƖƬⲈ ƁⲈƛƦƊ,1,3,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Elixir Golem,Inferno Dragon,Tornado,Night Witch,Electro Dragon,Heal Spirit,Rage,Battle Healer
18,Ladder,20211013T134104.000Z,ちゃんジャガ,AYUNiD❤️いのりば,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,The Log,Ice Golem,Fireball,Guards,Princess,Mini P.E.K.K.A,Royal Hogs
19,Ladder,20211013T133548.000Z,ちゃんジャガ,BLoodaXe,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Giant,Prince,Dark Prince,Miner,Electro Wizard,Mega Minion,Zap,Fireball
20,Ladder,20211013T132703.000Z,ちゃんジャガ,LADISLAO,2,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,P.E.K.K.A,Balloon,Lumberjack,Electro Dragon,Baby Dragon,Tornado,Freeze,Zap
21,Ladder,20211013T132155.000Z,ちゃんジャガ,Azogo Zogo Taza,3,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Graveyard,Furnace,P.E.K.K.A,Mega Minion,Zappies,Poison,Barbarian Barrel,Giant Snowball
