,Clusters number,Deck
691,65,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
692,65,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
693,65,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
694,65,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
695,65,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
696,65,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
697,65,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
698,65,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
699,65,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
700,65,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
701,65,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
702,65,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
703,65,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
704,65,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
705,65,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
706,65,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
707,65,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
708,65,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
709,66,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
710,66,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
711,66,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
712,66,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
713,66,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
714,66,"['Electro Giant', 'Goblin Giant', 'Cannon Cart', 'Mega Minion', 'Dart Goblin', 'Arrows', 'Bats', 'Giant Snowball']"
715,66,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
716,66,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
717,66,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
718,66,"['Golem', 'Lightning', 'Night Witch', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
719,66,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
720,66,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
721,66,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
722,66,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
723,66,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
724,66,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
725,66,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
726,66,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
727,66,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
728,66,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
729,66,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
730,66,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
731,66,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
732,66,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
733,66,"['Rocket', 'Inferno Tower', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
734,66,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
735,66,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
736,66,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
737,66,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
738,66,"['Three Musketeers', 'Elixir Collector', 'Giant', 'Minion Horde', 'Dark Prince', 'Goblin Gang', 'Zap', 'Heal Spirit']"
739,66,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
740,66,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
741,66,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
742,67,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
743,67,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
744,67,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
745,67,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
746,67,"['Cannon Cart', 'Royal Hogs', 'Dark Prince', 'Hunter', 'Zappies', 'Fireball', 'Barbarian Barrel', 'Heal Spirit']"
747,67,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
748,67,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
749,67,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
750,67,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
751,67,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
752,67,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
753,67,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
754,67,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
755,67,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
756,67,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
757,67,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
758,67,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
759,67,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
760,67,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
761,67,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
762,67,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
763,67,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
764,67,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
765,67,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
766,67,"['Royal Recruits', 'Elite Barbarians', 'Dark Prince', 'Flying Machine', 'Fireball', 'Bandit', 'Arrows', 'Wall Breakers']"
767,67,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
768,67,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
769,67,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
770,67,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
771,68,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
772,68,"['Balloon', 'Inferno Dragon', 'Goblin Cage', 'Fireball', 'Miner', 'Mega Minion', 'Ice Golem', 'Zap']"
773,68,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
774,68,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
775,68,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
776,68,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
777,68,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
778,68,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
779,68,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
780,68,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
781,68,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
782,68,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
783,68,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
784,68,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
785,68,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
786,68,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
787,68,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
788,68,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
789,68,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
790,68,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
791,68,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
792,68,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
793,68,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
794,68,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
795,68,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
796,68,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
797,68,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
798,68,"['Three Musketeers', 'Golem', 'Wizard', 'Night Witch', 'Mini P.E.K.K.A', 'Skeleton Army', 'Elixir Golem', 'Arrows']"
799,68,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
800,69,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
801,69,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
802,69,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
803,69,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
804,69,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
805,69,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
806,69,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
807,69,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
808,69,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
809,69,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
810,69,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
811,69,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
812,69,"['Lava Hound', 'Lumberjack', 'Baby Dragon', 'Flying Machine', 'Fireball', 'Skeleton Army', 'Clone', 'Bats']"
813,69,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
814,69,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
815,69,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
816,69,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
817,69,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
818,69,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
819,69,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
820,69,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
821,69,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
822,69,"['Rocket', 'Tesla', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
823,69,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
824,69,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
825,69,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
826,69,"['Sparky', 'Elite Barbarians', 'Giant', 'Wizard', 'Minion Horde', 'Skeleton Army', 'Tornado', 'Zap']"
827,69,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
828,69,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
829,69,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
830,70,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
831,70,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
832,70,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
833,70,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
834,70,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
835,70,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
836,70,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
837,70,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
838,70,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
839,70,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
840,70,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
841,70,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
842,70,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
843,70,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
844,70,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
845,70,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
846,70,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
847,70,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
848,70,"['P.E.K.K.A', 'Electro Wizard', 'Princess', 'Skeleton Army', 'Goblin Barrel', 'Arrows', 'The Log', 'Zap']"
849,70,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
850,70,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
851,70,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
852,70,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
853,70,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
854,70,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
855,70,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
856,70,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
857,70,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
858,71,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
859,71,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
860,71,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
861,71,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
862,71,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
863,71,"['Electro Giant', 'Lightning', 'Inferno Dragon', 'Mother Witch', 'Dark Prince', 'Goblin Cage', 'Tornado', 'Bomber']"
864,71,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
865,71,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
866,71,"['Golem', 'Lightning', 'Night Witch', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
867,71,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
868,71,"['Inferno Tower', 'Hog Rider', 'Fireball', 'Princess', 'Skeleton Army', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
869,71,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
870,71,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
871,71,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
872,71,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
873,71,"['Mega Knight', 'Lightning', 'Electro Wizard', 'Mother Witch', 'Dark Prince', 'Hog Rider', 'Goblin Cage', 'Firecracker']"
874,71,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
875,71,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
876,71,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
